StudentID,Age,Gender,ParentalEducation,StudyTimeWeekly,StudyTimeWeeklyCategory,Absences,AbsencesCategory,Tutoring,ParentalSupport,ExtracurricularCategory,Extracurricular,Sports,Music,Volunteering,Year Level,Previous Grades,GPA,GradeClassCategory,GradeCategory,GradeClass,Subject
2205,15,1,2,10.29855018,0,7,1,0,2,1,1,0,0,0,2,2.397240563,2.676827394,2,1,2,2
2206,16,0,3,3.413548706,1,10,1,0,2,0,1,0,0,0,1,2.009640428,2.297639913,3,1,3,3
2207,15,1,0,13.25812505,2,15,2,0,2,0,0,0,0,0,3,1.216222744,1.451441021,4,2,4,1
2208,16,0,2,17.05077482,0,6,1,0,3,0,0,1,0,0,1,3.49438229,2.981786874,2,1,2,2
2209,15,0,2,5.158790136,1,14,2,1,0,1,0,0,1,1,1,1.204125885,1.415221491,4,2,4,3
2210,15,1,2,9.830284517,2,23,2,0,1,1,1,0,0,0,4,1.074730288,0.9285393441,4,3,4,3
2211,15,0,0,19.51054658,1,28,2,0,2,0,0,0,0,1,3,1.130212294,0.9840317826,4,3,4,3
2212,18,1,2,6.664834811,1,20,2,1,2,1,1,0,0,1,2,1.44138556,1.382935705,4,3,4,3
2213,16,1,2,11.9009269,0,19,2,1,2,1,0,1,0,0,4,1.683381414,1.863899822,4,2,4,3
2214,16,0,2,1.803914004,1,22,2,0,3,1,1,1,0,0,2,1.375364126,1.228428847,4,3,4,3
2215,16,1,2,12.12030005,0,16,2,0,3,1,1,0,1,0,3,1.804211253,2.137393265,3,2,3,1
2216,15,1,1,1.792635466,2,5,0,0,1,1,1,0,1,0,2,2.635437742,2.434532444,3,1,3,3
2217,16,0,2,19.18470871,2,14,2,0,3,1,0,0,0,0,3,2.13267625,2.256488312,3,1,3,2
2218,16,1,1,14.31325304,2,7,1,0,2,0,0,1,0,0,4,2.266514976,2.689155112,2,1,2,3
2219,15,0,3,15.76319576,2,6,1,1,1,1,0,0,0,0,2,2.522224741,3.131235885,1,0,1,2
2220,17,0,2,14.08208722,1,1,0,1,4,0,0,1,0,0,1,3.028371761,3.770283973,0,0,0,3
2221,15,0,1,11.79458072,1,29,2,0,3,1,0,1,0,0,2,0.6618179714,0.7995911977,4,4,4,3
2222,16,0,4,8.998255622,2,12,2,0,4,1,1,1,0,0,4,3.392686981,2.964668231,2,1,2,1
2223,15,1,2,17.1674676,2,29,2,0,1,1,0,1,0,0,2,0.708751582,0.7027603189,4,4,4,3
2224,17,0,0,19.13671335,1,22,2,0,1,1,1,0,1,0,2,1.221532564,1.193617771,4,3,4,1
2225,15,0,2,9.980723458,2,28,2,0,2,1,0,1,0,0,2,0.3311774968,0.2999519062,4,4,4,1
2226,16,1,1,18.63070098,1,5,0,0,3,1,0,1,0,0,3,3.319115661,3.299578873,1,0,1,2
2227,17,0,3,11.6666582,1,28,2,0,1,1,0,0,0,0,2,0.2243593894,0.2123670952,4,4,4,3
2228,18,0,3,10.76768374,1,4,0,0,3,0,1,1,1,0,1,4.052432903,3.526125038,0,0,0,1
2229,16,1,4,9.089654659,0,19,2,0,2,1,0,1,0,0,3,1.772710477,1.611737954,4,2,4,1
2230,17,1,2,4.185755231,0,0,0,0,2,1,1,1,0,0,2,4.003474152,3.343050864,1,0,1,3
2231,17,1,2,0.07439321636,0,28,2,0,3,1,0,0,0,0,1,0.02827988325,0.02646866106,4,4,4,2
2232,18,1,2,4.830124537,1,17,2,0,3,0,1,0,0,0,3,1.689107002,1.63640311,4,2,4,2
2233,15,1,1,10.19446343,1,14,2,0,0,0,0,0,0,0,4,1.595835496,1.709701378,4,2,4,1
2234,15,1,2,7.599199045,1,22,2,0,4,0,0,1,1,0,3,1.238267851,1.485111828,4,2,4,3
2235,16,1,2,8.96970456,2,9,1,0,2,1,1,1,0,0,1,3.275870297,2.999409147,2,1,2,3
2236,18,0,0,19.61296439,1,2,0,1,0,1,1,0,0,0,2,4.067743072,3.51541583,0,0,0,3
2237,15,1,2,7.005447413,1,4,0,0,3,0,0,0,0,0,2,3.072851276,2.918139128,2,1,2,3
2238,18,1,3,9.043658787,0,23,2,0,4,0,1,1,0,0,4,1.369691266,1.362233599,4,3,4,3
2239,15,1,3,2.670311027,0,28,2,0,3,1,0,0,0,0,3,0.2271331909,0.2050679601,4,4,4,3
2240,17,0,0,0.9591546487,2,12,2,0,3,0,1,0,1,0,1,2.513352654,2.233239466,3,1,3,1
2241,15,0,0,15.50819029,1,7,1,1,3,1,0,1,0,0,3,3.190789303,3.159302938,1,0,1,2
2242,18,1,1,11.4136635,2,21,2,1,4,1,0,0,1,0,3,2.294287883,1.994611703,4,2,4,3
2243,17,1,3,15.21409612,0,20,2,0,0,1,0,0,0,1,3,0.995665603,0.9990885439,4,3,4,2
2244,17,1,1,2.997255978,1,28,2,0,3,1,1,1,0,0,1,0.4814506301,0.5219557257,4,4,4,3
2245,17,0,2,11.43657542,0,1,0,0,3,1,1,0,0,0,3,3.299307744,3.463687549,1,0,1,1
2246,18,0,1,5.072849487,0,8,1,0,0,0,0,1,0,0,4,2.09933479,1.987964727,4,2,4,3
2247,16,1,2,4.561236338,0,16,2,0,2,1,1,0,0,1,2,1.643519954,1.681904804,4,2,4,2
2248,16,0,1,0.2305202811,0,26,2,0,2,1,0,0,0,0,2,0.1234470418,0.112635059,4,4,4,2
2249,16,1,2,2.606814471,0,17,2,0,3,0,1,0,0,1,2,2.108981338,1.907983914,4,2,4,2
2250,18,0,1,6.18536223,0,12,2,0,0,1,0,0,0,0,1,1.361072845,1.197933331,4,3,4,1
2251,17,0,2,2.337575212,2,0,0,1,3,0,0,0,0,0,2,3.650081152,3.215272685,1,0,1,2
2252,16,1,1,19.71716881,0,11,1,0,1,0,0,0,0,0,2,2.464760108,2.190269259,3,2,3,2
2253,18,1,2,6.17265297,0,19,2,0,2,0,0,0,1,0,4,1.252850004,1.150966131,4,3,4,2
2254,16,1,3,2.606478934,0,19,2,0,3,1,0,0,0,1,1,0.7395274958,0.6901513451,4,4,4,3
2255,15,1,1,3.981646257,1,20,2,0,2,1,1,0,0,0,4,1.57035886,1.519955292,4,2,4,2
2256,16,0,3,11.75406457,0,4,0,1,2,0,0,0,0,0,3,3.547085834,3.16898861,1,0,1,1
2257,16,0,2,1.280870477,2,7,1,0,0,0,1,0,0,0,4,2.0529687,1.808164559,4,2,4,3
2258,17,0,1,17.2486826,2,26,2,1,3,0,1,0,0,0,3,0.9859765615,1.11587873,4,3,4,3
2259,18,1,2,19.22999358,0,14,2,0,4,0,0,0,0,0,1,1.875214217,2.00330798,3,2,3,1
2260,17,0,1,4.934948413,1,26,2,1,4,0,0,0,0,0,2,0.8556548202,0.8897149151,4,3,4,3
2261,17,1,2,9.001905372,0,2,0,1,3,0,1,1,0,0,1,4.315037824,3.984673603,0,0,0,2
2262,17,0,2,0.4426890206,1,5,0,0,1,1,1,0,0,0,1,2.290397907,2.325434065,3,1,3,3
2263,17,1,1,12.81420449,1,27,2,0,1,0,1,0,1,0,4,0.5931271082,0.6133163316,4,4,4,2
2264,17,1,2,8.278521161,0,12,2,1,1,1,1,1,1,0,1,3.001250642,2.712229743,2,1,2,1
2265,16,0,3,5.401169322,0,11,1,0,2,1,0,0,1,0,3,1.756766465,2.096616211,3,2,3,3
2266,17,1,3,4.136742212,1,18,2,0,1,1,1,0,0,0,2,1.357184467,1.18306385,4,3,4,1
2267,17,1,2,13.08046155,1,28,2,0,1,0,0,0,1,0,3,0.6100601894,0.5601746057,4,4,4,3
2268,18,0,4,8.324340621,0,17,2,0,3,1,0,0,0,0,3,0.9670189061,1.167425413,4,3,4,2
2269,15,1,2,3.593185781,2,23,2,0,2,0,1,0,0,1,1,0.9813574779,0.9231815615,4,3,4,3
2270,16,1,1,13.78218163,1,0,0,0,3,1,1,0,0,0,1,3.967707421,3.841286249,0,0,0,3
2271,16,1,3,11.30144566,2,24,2,0,4,0,1,1,0,0,2,0.9781074077,1.212880751,4,3,4,3
2272,16,0,2,17.1734411,0,26,2,0,3,1,0,0,1,0,2,0.8123387711,0.9621492199,4,3,4,1
2273,17,0,2,2.349517978,2,6,1,1,3,1,1,0,0,0,2,2.701773271,2.502009134,2,1,2,2
2274,17,1,2,15.71333204,2,11,1,0,3,0,1,0,0,0,3,2.352670453,2.456223794,3,1,3,1
2275,17,0,3,13.47033574,0,9,1,1,2,0,1,0,0,0,2,2.359585147,2.646556961,2,1,2,3
2276,18,1,3,2.300218737,2,28,2,1,0,0,0,0,0,0,1,0.4014498189,0.3817684952,4,4,4,2
2277,15,1,2,13.8964146,1,11,1,1,0,0,1,1,0,0,1,2.043363668,2.396139095,3,1,3,2
2278,17,1,1,8.830945778,2,10,1,1,1,1,0,1,1,0,3,2.285681534,2.595648863,2,1,2,1
2279,15,1,2,18.89969571,0,3,0,1,3,1,1,1,0,0,1,4.245647202,4,0,0,0,3
2280,18,1,2,2.832227012,1,18,2,1,4,1,1,0,0,0,2,1.50397119,1.419522635,4,2,4,3
2281,16,0,1,12.85666782,1,5,0,0,4,0,1,1,0,0,1,3.417318356,3.432684708,1,0,1,3
2282,17,1,2,7.639600909,2,24,2,0,0,1,0,0,0,1,4,0.1373032647,0.1293067519,4,4,4,1
2283,15,0,2,19.13629341,0,8,1,1,4,1,0,0,0,0,1,2.82837806,2.928948238,2,1,2,1
2284,15,0,1,6.599497906,2,19,2,0,2,0,0,0,0,0,3,0.8036710714,0.9471334632,4,3,4,3
2285,17,1,1,19.24371819,2,9,1,1,3,0,0,1,0,0,1,3.099589998,2.999544104,2,1,2,3
2286,16,1,1,18.02971702,0,4,0,1,1,1,1,0,0,0,1,3.02889733,3.055386295,1,0,1,1
2287,16,0,3,5.407664706,2,26,2,0,0,0,0,0,0,0,3,0,0,4,4,4,1
2288,16,0,1,16.07083554,2,12,2,1,2,0,0,1,0,1,3,2.331420349,2.745858798,2,1,2,1
2289,18,0,1,19.91208404,0,8,1,0,3,1,1,0,1,1,3,2.756723416,3.214628426,1,0,1,2
2290,15,1,2,5.053260043,1,1,0,0,1,1,0,0,1,0,4,2.902803692,3.415413324,1,0,1,2
2291,15,0,1,8.735543386,1,17,2,0,1,1,1,0,0,1,3,1.284434904,1.469389272,4,2,4,3
2292,15,1,0,10.40361473,0,20,2,0,4,1,0,0,0,0,1,1.567410422,1.552112938,4,2,4,2
2293,18,1,1,5.898622716,0,0,0,0,4,0,0,0,0,0,3,3.636207081,3.548459826,0,0,0,2
2294,15,1,2,0.3052967929,0,23,2,0,0,0,1,0,0,0,1,0.2226967274,0.1926251117,4,4,4,2
2295,18,0,2,4.402584884,0,20,2,0,3,0,0,0,0,0,2,1.200190074,1.34899742,4,3,4,2
2296,16,1,1,5.638737687,1,11,1,1,2,0,0,1,0,0,4,2.170863633,2.143105069,3,2,3,2
2297,17,1,2,8.871994026,0,9,1,0,2,1,0,1,0,1,4,2.673832724,2.471386533,3,1,3,1
2298,15,1,4,3.422049568,2,1,0,0,2,1,0,1,0,0,4,3.013967745,3.205425334,1,0,1,1
2299,15,1,1,17.46508713,2,27,2,0,2,1,1,0,0,0,1,0.3913164577,0.4541144381,4,4,4,2
2300,16,1,1,14.09822265,0,8,1,1,2,0,1,0,0,0,1,3.07054105,2.809833207,2,1,2,3
2301,17,0,1,1.704009551,1,1,0,1,2,0,0,0,0,0,3,3.116500608,2.997505608,2,1,2,3
2302,18,1,2,13.00184902,1,22,2,0,2,0,1,1,0,1,1,1.406984284,1.176189034,4,3,4,1
2303,17,1,2,13.07312953,2,23,2,0,3,1,1,1,1,0,3,1.831153592,1.668924546,4,2,4,1
2304,16,0,1,19.12442347,0,29,2,1,3,1,1,1,0,0,1,1.508966927,1.623004075,4,2,4,3
2305,16,1,2,0.06041742712,0,21,2,0,2,1,0,0,0,1,2,0.5534268121,0.5177931284,4,4,4,2
2306,17,0,0,4.958648996,2,13,2,0,1,1,1,0,0,0,4,1.711839921,1.946100698,4,2,4,2
2307,18,1,2,18.55582959,2,10,1,0,3,0,0,1,0,0,1,2.950541643,2.815003048,2,1,2,1
2308,18,0,2,18.64267831,2,22,2,0,3,1,1,0,0,0,3,1.016135773,1.248182567,4,3,4,3
2309,15,0,1,14.41172839,2,10,1,1,3,0,1,0,0,0,2,2.37820645,2.759014343,2,1,2,3
2310,18,1,2,15.31526642,0,16,2,0,2,0,0,1,0,0,2,1.832056516,1.921294208,4,2,4,3
2311,17,1,1,1.829659159,1,3,0,0,1,1,0,0,0,0,4,3.091464459,2.732290676,2,1,2,2
2312,16,1,2,10.2775167,0,12,2,0,3,0,0,0,0,0,2,2.482687367,2.228608619,3,1,3,3
2313,15,0,0,4.631659826,0,6,1,1,2,0,0,0,1,0,3,2.300653284,2.611688473,2,1,2,3
2314,15,0,3,3.624360872,2,15,2,1,4,1,0,0,1,0,3,2.475242005,2.197776727,3,2,3,3
2315,16,0,1,16.20606598,0,0,0,1,3,1,1,0,0,0,2,3.667415435,3.335506793,1,0,1,1
2316,18,1,3,2.700762734,1,12,2,0,1,0,0,0,0,0,2,1.776071977,1.721597963,4,2,4,3
2317,16,0,1,9.37303274,2,0,0,0,2,0,0,1,1,1,3,2.958796611,3.287973198,1,0,1,1
2318,18,0,2,18.77156479,0,10,1,1,3,1,0,0,0,0,2,3.029477311,2.561964557,2,1,2,1
2319,16,1,1,3.716641111,2,5,0,0,2,0,0,0,0,0,4,2.824654578,2.358571866,3,1,3,3
2320,17,0,3,19.55986847,2,19,2,1,2,0,0,0,0,0,1,1.339520705,1.497673654,4,2,4,2
2321,18,0,1,19.88575972,1,2,0,0,3,0,1,0,0,0,4,3.026010383,3.517237129,0,0,0,2
2322,17,1,1,11.11234309,0,11,1,0,3,0,0,0,0,0,3,2.353975135,2.40408982,3,1,3,2
2323,15,0,2,3.402854804,0,4,0,0,1,0,1,1,1,1,4,2.780220352,2.517228982,2,1,2,1
2324,16,1,0,6.322097759,1,8,1,1,2,1,0,0,0,0,3,2.444239594,2.435244282,3,1,3,2
2325,15,1,1,8.489856654,0,25,2,1,4,0,1,0,0,0,1,1.369477336,1.283227506,4,3,4,2
2326,15,1,3,6.186484487,0,25,2,0,4,0,0,1,0,0,1,1.162519911,1.099434304,4,3,4,2
2327,15,1,4,5.612711598,2,11,1,0,3,1,1,0,0,0,3,2.243967156,2.191196795,3,2,3,1
2328,15,1,1,19.44459418,0,29,2,1,4,0,1,0,1,0,4,1.824443608,1.584478764,4,2,4,2
2329,16,0,3,3.067296548,2,29,2,0,2,1,1,0,0,0,2,0.5643688025,0.4757308334,4,4,4,1
2330,15,0,2,14.66655817,0,27,2,1,2,0,1,0,0,0,3,1.228359515,1.207268546,4,3,4,1
2331,16,1,1,0.008205788783,1,26,2,0,2,0,1,0,0,0,1,0.2336878962,0.264924163,4,4,4,2
2332,16,1,2,11.92365339,2,9,1,0,1,0,1,0,0,0,2,3.018061766,2.70665962,2,1,2,1
2333,17,0,2,18.31886008,0,18,2,0,2,0,1,0,0,0,2,1.749014823,1.530427889,4,2,4,3
2334,18,1,4,5.758681882,0,4,0,0,2,0,1,1,0,1,3,2.845485568,3.127452528,1,0,1,1
2335,18,1,1,3.710519505,1,25,2,0,3,1,1,0,0,0,3,0.9807226078,1.003614146,4,3,4,2
2336,16,1,2,13.0335959,2,4,0,0,3,0,0,0,0,1,4,3.215143874,3.369218605,1,0,1,1
2337,17,0,0,14.25202815,2,8,1,0,3,1,0,0,0,0,1,2.999814308,2.791386108,2,1,2,2
2338,16,0,1,13.76061038,0,26,2,0,2,0,1,0,0,0,3,0.7503339544,0.6735259457,4,4,4,1
2339,16,1,0,6.3863376,0,27,2,0,1,0,0,0,0,0,2,0.3535951747,0.3375541414,4,4,4,3
2340,16,1,4,5.044048043,2,25,2,1,2,0,1,0,0,0,3,1.027970811,0.8868894158,4,3,4,1
2341,17,0,3,19.118376,2,26,2,0,3,0,0,1,1,0,3,1.748578562,1.506662773,4,2,4,2
2342,18,0,2,18.46599017,1,19,2,0,1,1,0,1,1,0,4,1.551197307,1.705199389,4,2,4,1
2343,17,1,2,9.146332198,2,16,2,0,2,1,1,0,0,1,1,1.843922407,1.972791414,4,2,4,1
2344,15,1,1,16.92387732,1,9,1,0,2,1,0,1,0,0,3,2.71851496,2.626082829,2,1,2,2
2345,17,0,1,9.046469553,1,20,2,1,3,1,0,0,0,0,2,1.706978218,1.671968653,4,2,4,2
2346,17,0,1,8.487780361,0,0,0,0,3,0,0,0,0,0,4,3.673334151,3.093760925,1,0,1,3
2347,17,0,1,3.135258952,1,21,2,1,3,0,0,1,0,1,2,1.417267575,1.64337376,4,2,4,3
2348,17,1,2,8.52812113,1,27,2,0,2,1,1,1,0,0,2,0.3950604042,0.3392066993,4,4,4,1
2349,18,0,2,10.74833877,0,15,2,0,2,1,0,0,1,1,2,1.69710629,1.926359068,4,2,4,1
2350,15,1,0,0.4500865486,1,25,2,0,1,1,1,0,0,0,3,0.4066269746,0.4499062079,4,4,4,1
2351,18,0,0,8.882260104,2,25,2,1,1,0,0,0,0,0,3,0.8476341108,0.7095708393,4,4,4,2
2352,18,0,1,15.62712437,2,14,2,1,1,0,1,0,0,1,3,1.995407808,1.748279682,4,2,4,2
2353,17,0,2,13.60092113,1,22,2,0,1,1,0,1,0,0,3,1.155619636,0.9721682581,4,3,4,3
2354,16,0,3,12.70313978,2,16,2,1,1,1,0,0,0,1,4,2.236305746,1.934935784,4,2,4,2
2355,16,1,2,18.19110857,0,25,2,0,1,1,0,0,1,0,4,0.8259583082,0.6903478839,4,4,4,2
2356,18,1,3,0.3606401965,1,19,2,1,1,1,0,0,0,0,4,0.7721494295,0.7303661593,4,4,4,1
2357,18,0,2,11.14095172,2,24,2,0,3,0,0,0,0,1,3,0.748166994,0.6822651648,4,4,4,1
2358,17,1,1,15.74697697,1,12,2,0,4,1,1,1,0,0,1,3.4071214,3.023482483,1,0,1,1
2359,18,0,1,10.82670765,0,0,0,0,3,1,0,1,1,0,4,3.714795072,3.729652301,0,0,0,1
2360,17,0,3,6.477911052,0,24,2,1,0,1,0,0,0,0,2,0.6755005781,0.8419632254,4,3,4,1
2361,16,0,2,2.725011302,2,7,1,1,2,0,0,0,0,0,4,2.957659485,2.584174279,2,1,2,3
2362,16,0,1,17.75126144,1,4,0,1,3,0,1,0,0,0,3,3.56872811,3.372126043,1,0,1,2
2363,15,1,2,9.415247848,2,5,0,1,1,0,0,0,0,0,2,3.14198039,3.060805402,1,0,1,1
2364,16,0,2,17.56230394,1,22,2,0,3,0,0,0,0,0,4,1.334709814,1.168052,4,3,4,3
2365,18,0,2,11.71704245,2,19,2,1,2,0,0,0,0,0,1,1.108995135,1.349256122,4,3,4,3
2366,16,1,3,13.48384233,2,29,2,1,4,0,1,0,0,0,2,1.339473753,1.117964826,4,3,4,2
2367,17,0,2,16.08522309,1,13,2,0,3,0,1,0,1,0,3,2.910191838,2.578667734,2,1,2,3
2368,16,0,2,13.18311089,1,21,2,0,3,1,0,1,0,0,4,1.87380439,1.625551955,4,2,4,3
2369,15,0,0,7.961096814,1,22,2,0,3,1,0,0,0,1,1,0.972517978,0.9340163958,4,3,4,3
2370,16,1,0,10.27266768,2,10,1,1,1,1,0,1,0,1,3,2.177881111,2.70263834,2,1,2,1
2371,17,0,1,16.06091049,1,5,0,1,1,1,1,0,0,0,3,2.372311794,2.964009263,2,1,2,3
2372,17,1,0,7.473005927,1,10,1,1,2,0,0,1,0,0,3,2.502759286,2.267458132,3,1,3,3
2373,18,0,2,7.762429135,0,12,2,1,1,1,1,0,0,0,4,1.613976082,1.753623068,4,2,4,3
2374,16,0,2,1.913802321,2,11,1,1,1,0,0,1,0,0,4,1.857302733,2.023234082,3,2,3,3
2375,17,1,1,18.2916887,0,21,2,1,2,1,0,0,0,0,1,1.353434096,1.678012532,4,2,4,2
2376,15,0,3,1.820726299,1,1,0,1,3,0,0,1,1,0,4,4.206620459,3.659836405,0,0,0,1
2377,18,0,1,12.96418355,1,20,2,0,0,1,1,1,0,0,2,1.159572966,1.362744369,4,3,4,3
2378,15,1,1,8.263889576,1,2,0,0,1,1,1,0,0,0,2,3.170578104,2.813805768,2,1,2,2
2379,16,1,1,8.112387805,2,22,2,0,2,0,1,0,0,0,2,1.16053125,1.302711984,4,3,4,2
2380,16,1,1,13.59103673,0,3,0,1,2,0,0,1,0,1,1,3.036400731,3.383911479,1,0,1,2
2381,16,1,1,1.341874653,1,16,2,0,1,1,0,1,0,0,3,1.129036641,1.378751308,4,3,4,3
2382,18,1,2,11.87411566,2,27,2,0,4,1,0,1,0,0,1,0.6429193652,0.7314868671,4,4,4,3
2383,17,0,2,15.44063572,2,27,2,0,2,1,0,1,0,0,3,0.4346932592,0.4005694786,4,4,4,1
2384,18,1,4,16.56425516,0,21,2,0,2,1,0,1,1,0,2,1.420067467,1.729073167,4,2,4,1
2385,15,0,0,3.410607788,2,5,0,0,0,1,0,0,0,0,4,3.006703194,2.615653765,2,1,2,1
2386,18,0,1,17.948381,1,6,1,0,2,0,0,0,1,1,3,2.90209245,2.986942737,2,1,2,3
2387,15,0,0,13.12292184,2,14,2,0,3,1,0,0,0,0,1,2.271142522,2.126988971,3,2,3,3
2388,18,1,2,17.63709602,1,10,1,0,1,0,1,0,1,0,1,2.821444689,2.70811104,2,1,2,2
2389,17,1,0,9.705614342,1,23,2,0,2,1,0,0,0,0,1,0.8668337356,0.8157773689,4,3,4,1
2390,15,0,3,10.8406669,2,2,0,0,0,0,1,0,0,0,3,2.535602252,2.524423895,2,1,2,3
2391,16,1,2,18.38076554,2,29,2,0,4,0,0,0,0,0,2,1.084952428,0.9082386041,4,3,4,2
2392,16,1,2,17.99819087,1,5,0,0,0,0,1,0,0,0,2,3.336590026,3.055690207,1,0,1,3
2393,18,1,2,8.963217467,0,25,2,0,3,0,0,0,0,1,2,0.8832938048,0.8379468985,4,3,4,2
2394,16,1,1,5.488252633,1,1,0,0,2,1,0,0,0,0,1,3.229378932,2.833576111,2,1,2,3
2395,15,0,1,7.863408691,1,28,2,1,2,0,1,0,0,0,1,0.7958893305,0.7852135677,4,4,4,1
2396,16,0,1,7.755286571,0,13,2,0,3,0,0,0,0,1,2,2.045319401,1.885614785,4,2,4,3
2397,17,1,2,5.7373375,0,8,1,0,1,1,1,1,0,0,1,2.594355839,2.701230508,2,1,2,2
2398,17,0,1,5.371592087,2,17,2,0,2,1,1,0,0,0,2,1.263463643,1.521915901,4,2,4,3
2399,18,1,1,17.22125873,0,18,2,0,2,0,0,1,0,0,3,2.009037542,1.879725987,4,2,4,2
2400,15,1,4,1.397238414,2,11,1,0,0,1,1,0,1,0,3,2.064301881,2.037348017,3,2,3,2
2401,17,0,0,13.55222364,0,12,2,0,3,1,1,0,0,0,4,2.558502165,2.520673675,2,1,2,3
2402,17,0,3,3.456401029,1,25,2,0,0,0,0,0,0,0,4,0.1624937454,0.136165908,4,4,4,3
2403,15,0,2,6.890117868,0,11,1,0,3,0,1,0,0,0,4,1.598998971,1.974655245,4,2,4,2
2404,16,1,1,1.230860683,0,11,1,0,2,0,1,0,1,0,2,2.496114299,2.194980372,3,2,3,2
2405,16,0,1,5.399472737,2,17,2,1,1,1,0,0,1,0,2,1.844744382,1.717995924,4,2,4,2
2406,18,1,1,15.36842142,2,8,1,0,3,1,0,1,0,0,1,2.614455232,2.510328721,2,1,2,2
2407,16,0,2,17.70030649,0,16,2,1,2,1,0,1,1,0,3,2.547302984,2.434950557,3,1,3,2
2408,15,0,2,4.430543038,1,20,2,0,2,1,1,1,0,0,3,1.286839663,1.355053462,4,3,4,1
2409,17,1,2,9.270956785,1,15,2,0,2,1,1,1,0,1,4,1.643521722,1.545255105,4,2,4,1
2410,16,1,3,9.406480959,2,16,2,0,1,1,1,0,0,1,4,1.331378175,1.619030513,4,2,4,1
2411,18,1,2,17.47150612,2,20,2,1,3,1,0,0,0,0,1,1.657085557,2.020741652,3,2,3,1
2412,16,1,1,15.25598106,1,23,2,0,2,0,0,0,0,1,2,1.049999418,0.9835769974,4,3,4,1
2413,15,1,1,10.26154437,2,7,1,0,1,1,1,0,0,1,2,2.473393301,2.062468267,3,2,3,1
2414,18,1,3,13.41494401,2,10,1,0,3,1,0,1,0,0,3,2.858496649,2.644194209,2,1,2,2
2415,16,1,1,16.94710108,0,23,2,0,0,1,1,1,0,0,1,1.371071246,1.347863829,4,3,4,2
2416,18,1,0,0.1907790805,1,1,0,1,1,1,1,1,0,0,1,3.519311351,3.055253982,1,0,1,1
2417,15,0,2,8.057800621,2,7,1,0,2,1,0,1,0,0,4,2.056470039,2.513692715,2,1,2,2
2418,17,1,2,18.14486335,2,11,1,0,3,1,0,0,0,0,4,2.16081485,2.340371914,3,1,3,3
2419,15,1,3,14.80626062,1,20,2,0,4,0,0,0,0,0,4,1.420027577,1.582093266,4,2,4,1
2420,15,0,2,10.85682749,1,0,0,0,3,0,1,0,1,0,3,2.995232986,3.565524163,0,0,0,2
2421,15,1,0,10.59289054,1,22,2,0,2,1,1,1,0,0,4,1.597539233,1.60147255,4,2,4,2
2422,15,0,3,6.955401952,1,12,2,0,3,1,1,1,0,0,3,2.482200679,2.637266429,2,1,2,3
2423,17,0,1,10.41041067,1,21,2,0,2,1,0,0,0,1,4,0.9029676842,0.9052099483,4,3,4,3
2424,17,1,1,13.10766399,1,20,2,1,1,1,0,0,0,0,3,1.354431273,1.576756471,4,2,4,2
2425,18,0,2,8.367260769,2,16,2,0,4,0,1,0,1,0,1,1.514556691,1.785051808,4,2,4,1
2426,16,1,0,14.28306293,2,13,2,1,1,1,0,0,0,0,3,1.8014481,1.880065093,4,2,4,3
2427,17,0,2,17.22464455,0,13,2,0,2,0,1,1,0,0,3,2.407237916,2.555223105,2,1,2,2
2428,17,0,1,3.093696964,1,15,2,0,3,1,0,0,0,0,2,1.87360291,1.574306088,4,2,4,2
2429,16,0,2,9.030940456,1,16,2,0,3,0,0,0,1,0,1,1.668388848,1.813846622,4,2,4,2
2430,17,1,1,8.160401826,2,5,0,1,0,1,0,0,0,0,2,2.466914302,2.584468263,2,1,2,3
2431,15,1,2,13.74929608,0,25,2,0,0,0,0,1,0,1,3,0.4243829814,0.5297986095,4,4,4,3
2432,15,0,3,4.997349305,1,27,2,0,2,1,1,0,0,0,2,0.8349173715,0.7146512864,4,4,4,2
2433,16,0,1,12.8050183,2,6,1,0,2,0,0,0,0,1,1,3.016408995,2.737474166,2,1,2,1
2434,18,1,1,17.54978483,1,25,2,1,2,1,1,0,0,0,2,1.087279668,1.270529562,4,3,4,3
2435,18,1,1,8.362631996,2,25,2,0,2,0,0,0,0,0,2,0.7013356727,0.750888043,4,4,4,3
2436,16,0,1,18.220314,2,0,0,0,4,0,0,0,0,0,1,4.216393257,3.752639353,0,0,0,2
2437,16,0,2,19.86327478,0,24,2,0,1,0,0,1,1,0,2,1.37482147,1.162257801,4,3,4,2
2438,15,1,2,2.121840999,0,14,2,1,2,1,0,1,0,0,1,2.052949267,1.871465901,4,2,4,3
2439,18,1,1,4.66106376,2,19,2,1,2,1,0,0,0,0,2,1.065591247,1.074937389,4,3,4,2
2440,17,1,1,19.00759503,2,20,2,0,1,0,1,0,0,0,1,1.328172378,1.312772414,4,3,4,2
2441,15,1,1,19.16655373,0,17,2,0,1,0,0,1,0,0,2,1.687358846,1.702881675,4,2,4,1
2442,16,1,2,1.954145508,0,29,2,1,4,1,0,0,0,0,2,0.5511529168,0.5403751566,4,4,4,2
2443,18,0,1,0.2999700075,0,27,2,1,3,0,0,0,0,0,3,0.3663523243,0.3418223884,4,4,4,2
2444,17,1,4,3.222000465,2,25,2,0,1,0,0,0,0,1,1,0.2238799328,0.2697208621,4,4,4,2
2445,17,0,2,19.92025567,0,12,2,1,3,1,0,0,0,0,2,2.617732943,2.504167767,2,1,2,1
